D_true,Dstar_true,f_true,snr,npe_post_sd,crlb_sd_analytic,crlb_sd_analytic_recomputed,crlb_sd_sampled,crlb_sd_rician,ratio_analytic,ratio_sampled,ratio_rician,rail_rate_dstar,diverged_rate
2.4,25.71428571428572,0.26571428571428574,10.0,37.396545,49.097176346912825,49.097176346912825,198.93127414012702,52.30627705006989,0.7616842391488712,0.18798725922630902,0.7149532925886194,0.044,0.0
0.6,25.71428571428572,0.3271428571428572,10.0,33.936108,30.25068582306489,30.25068582306489,208.6381157118973,30.433744657200737,1.1218293639353847,0.1626553608587102,1.1150815774479657,0.035,0.0
0.8571428571428571,25.71428571428572,0.3271428571428572,10.0,36.97805,31.382168922957824,31.382168922957824,207.31439808924358,31.80240755529773,1.1783140395016505,0.17836701329389526,1.1627437305085444,0.035,0.0
1.1142857142857143,25.71428571428572,0.3271428571428572,10.0,35.25611,32.58204508519105,32.58204508519105,206.88524163349385,32.95976260751854,1.0820717684490555,0.1704138474142961,1.0696712357982103,0.04,0.0
1.3714285714285714,25.71428571428572,0.3271428571428572,10.0,36.88473,33.857277384460474,33.857277384460474,206.45175232683272,34.82286731349898,1.0894181145721318,0.17866029028229302,1.0592100204712822,0.0465,0.0
1.6285714285714283,25.71428571428572,0.3271428571428572,10.0,39.16277,35.21575065403636,35.21575065403636,204.92548323612394,36.002751521532076,1.1120810600451645,0.19110736928152064,1.0877715825852372,0.042,0.0
1.8857142857142857,25.71428571428572,0.3271428571428572,10.0,35.92659,36.6660183225032,36.6660183225032,205.98464033535214,37.84844972498283,0.9798334155026298,0.1744139268904221,0.9492222339634097,0.0485,0.0
2.142857142857143,25.71428571428572,0.3271428571428572,10.0,37.20713,38.217056726729155,38.217056726729155,197.83358522225964,40.126891356817765,0.9735739384165107,0.18807286921580577,0.9272367916354506,0.0425,0.0
2.4,25.71428571428572,0.3271428571428572,10.0,37.357574,39.87805589749251,39.87805589749251,197.5071435455715,42.12603256382554,0.9367952780576656,0.1891454320556277,0.8868049452176441,0.037,0.0
0.6,25.71428571428572,0.38857142857142857,10.0,38.336853,25.46840828485978,25.46840828485978,197.9399494423854,25.596536821399315,1.5052708672859576,0.19367920982095,1.4977359346499357,0.034,0.0
0.8571428571428571,25.71428571428572,0.38857142857142857,10.0,36.88501,26.42101721822554,26.42101721822554,198.06030973618786,26.696261351194828,1.3960480575358496,0.18623120426868994,1.381654513895039,0.0365,0.0
1.1142857142857143,25.71428571428572,0.38857142857142857,10.0,35.692432,27.431207075399815,27.431207075399815,197.2090544830629,27.860217448309896,1.3011615677522725,0.1809877953806903,1.2811253920117998,0.0465,0.0
1.3714285714285714,25.71428571428572,0.38857142857142857,10.0,37.486023,28.504840150887674,28.504840150887674,200.0500957991921,28.880713846075302,1.3150757117314125,0.18738317944935165,1.2979604036031853,0.041,0.0
1.6285714285714283,25.71428571428572,0.38857142857142857,10.0,36.110283,29.6485547785821,29.6485547785821,197.8347752487306,30.64458093997409,1.2179441179384238,0.18252748008837086,1.1783578659708875,0.0535,0.0
1.8857142857142857,25.71428571428572,0.38857142857142857,10.0,37.853695,30.869552190636917,30.869552190636917,195.123180666693,31.919039192991015,1.2262469724861425,0.19399896450366508,1.185928397503649,0.042,0.0
2.142857142857143,25.71428571428572,0.38857142857142857,10.0,37.248943,32.1753896706654,32.1753896706654,193.11853968732652,33.79615072279769,1.157684295672031,0.19288123791899445,1.1021652526503019,0.0375,0.0
2.4,25.71428571428572,0.38857142857142857,10.0,38.986298,33.57380441369776,33.57380441369776,189.27134769711705,35.91694745627296,1.1612117925937484,0.20598098166653372,1.0854568876562747,0.038,0.0
0.6,25.71428571428572,0.45,10.0,37.72388,21.99176842375193,21.99176842375193,186.83794696175627,22.1557521516401,1.7153636779422916,0.20190694991805747,1.7026675394185367,0.0255,0.0
0.8571428571428571,25.71428571428572,0.45,10.0,37.974518,22.814338677324894,22.814338677324894,188.70754422142537,23.176461730746443,1.6645022395502698,0.20123476333008458,1.6384950576654291,0.043,0.0
1.1142857142857143,25.71428571428572,0.45,10.0,38.479473,23.686629601615063,23.686629601615063,192.70664462160138,23.898274587712542,1.6245229380962654,0.19967901509342484,1.6101360313176951,0.0485,0.0
1.3714285714285714,25.71428571428572,0.45,10.0,39.255825,24.61370324140142,24.61370324140142,191.06962852149786,25.34150264106944,1.594876831727395,0.2054529822649611,1.5490725059207997,0.044,0.0
1.6285714285714283,25.71428571428572,0.45,10.0,38.44645,25.60129174531534,25.60129174531534,186.60354751209118,26.306976859591433,1.5017386490593894,0.2060327925840146,1.4614545109155161,0.034,0.0
1.8857142857142857,25.71428571428572,0.45,10.0,38.281784,26.65561332016898,26.65561332016898,188.2105752264778,27.853957039753055,1.4361621920982497,0.20339868763450042,1.3743750643890345,0.0405,0.0
2.142857142857143,25.71428571428572,0.45,10.0,39.793674,27.783193620384036,27.783193620384036,181.81521885088182,29.822373030786768,1.4322930262343285,0.21886877375560798,1.3343563893765087,0.0365,0.0
2.4,25.71428571428572,0.45,10.0,39.572365,28.990713652462812,28.990713652462812,184.66356445274164,31.209933168800838,1.3650014029153492,0.21429438512829746,1.2679413565537112,0.038,0.0
0.6,41.42857142857143,0.02,10.0,35.33975,1086.6289979874246,1086.6289979874246,209.44124968076386,1102.9724293719833,0.03252236821217001,0.16873347563512836,0.032040465435860394,0.371,0.0
0.8571428571428571,41.42857142857143,0.02,10.0,34.241924,1115.7855638540877,1115.7855638540877,205.14795790620374,1122.00548381551,0.030688624584469457,0.16691330661773315,0.030518499681085658,0.3385,0.0
1.1142857142857143,41.42857142857143,0.02,10.0,35.454548,1146.3080350101845,1146.3080350101845,205.90403941187523,1140.8164256642233,0.030929337315309908,0.17218966709574524,0.03107822363213005,0.303,0.0
1.3714285714285714,41.42857142857143,0.02,10.0,37.253788,1178.373518913032,1178.373518913032,202.41874945419426,1186.998384137302,0.0316145834885604,0.18404316843401028,0.03138486833499412,0.22,0.0
1.6285714285714283,41.42857142857143,0.02,10.0,36.787754,1212.1748637309547,1212.1748637309547,201.64386087165917,1226.898444946889,0.030348553793310654,0.18243924630769892,0.029984351314091443,0.1075,0.0
1.8857142857142857,41.42857142857143,0.02,10.0,36.71113,1247.9102348419033,1247.9102348419033,203.51211547861348,1264.6719855642452,0.02941808409762276,0.18038793372897677,0.029028183132894323,0.0545,0.0
2.142857142857143,41.42857142857143,0.02,10.0,35.48833,1285.773149240113,1285.773149240113,202.32183450179872,1301.521547690113,0.02760077145959839,0.175405339158708,0.027266801739074722,0.055,0.0
2.4,41.42857142857143,0.02,10.0,35.721382,1325.9438248534782,1325.9438248534782,200.21178685742245,1362.7918340119668,0.02694034352855079,0.17841797708662574,0.02621191374095534,0.0645,0.0
